NO_OF_SAMPLES	3000
TOT_NO_OF_CHAN	6
FREQUENCY	100.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2018-06-12, 12:03:29	3873.90348709
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Fx	Fy	Fz	Mx	My	Mz
CHANNEL_GAIN	1	1	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
0.004120	-0.007172	0.767987	-0.001068	0.059663	0.002899	
0.004120	-0.007172	0.768292	-0.001068	0.059052	0.003510	
0.005035	-0.007172	0.768597	-0.001068	0.058137	0.001984	
0.004425	-0.008087	0.769818	-0.001068	0.057221	0.003510	
0.004120	-0.008087	0.769207	-0.001068	0.057832	0.001984	
0.004425	-0.007782	0.769207	-0.000763	0.057221	0.002899	
0.004120	-0.007782	0.769818	-0.000153	0.057221	0.002899	
0.003510	-0.007782	0.770428	-0.001068	0.056001	0.003204	
0.002899	-0.006561	0.770428	-0.000763	0.056611	0.003204	
0.003204	-0.006256	0.768902	-0.000153	0.057221	0.002289	
0.003815	-0.007172	0.769207	0.000458	0.056916	0.003204	
0.003204	-0.006561	0.768292	0.001068	0.056916	0.003204	
0.003510	-0.006561	0.768902	0.001373	0.056306	0.002899	
0.003204	-0.006867	0.768292	0.001373	0.056306	0.002289	
0.004120	-0.007172	0.768292	0.001678	0.056306	0.003204	
0.003815	-0.005646	0.767987	0.001984	0.056916	0.002899	
0.004120	-0.005646	0.768292	0.003510	0.056306	0.002899	
0.004120	-0.006256	0.767071	0.003815	0.056001	0.003204	
0.004425	-0.005646	0.766155	0.005035	0.056001	0.003204	
0.004120	-0.004425	0.767987	0.004425	0.056611	0.003815	
0.004425	-0.005035	0.767987	0.005341	0.056611	0.003510	
0.004425	-0.004730	0.767681	0.005646	0.056306	0.003204	
0.003815	-0.004425	0.767987	0.005646	0.056916	0.003204	
0.004425	-0.004425	0.767681	0.007172	0.056306	0.003815	
0.004120	-0.004425	0.768292	0.006256	0.057221	0.003815	
0.003815	-0.005646	0.768902	0.006867	0.058137	0.003510	
0.004120	-0.005035	0.768902	0.007477	0.057832	0.004425	
0.003510	-0.003204	0.769818	0.007782	0.057832	0.003815	
0.004120	-0.005646	0.768292	0.007782	0.057832	0.004425	
0.005035	-0.004730	0.767987	0.007782	0.057832	0.003815	
0.004120	-0.005035	0.768902	0.007477	0.058137	0.003510	
0.002899	-0.003815	0.767681	0.008392	0.058442	0.003510	
0.004120	-0.004425	0.768902	0.007782	0.058747	0.004425	
0.005035	-0.003815	0.768902	0.008392	0.058442	0.003815	
0.003204	-0.003815	0.767987	0.007477	0.057221	0.003510	
0.004120	-0.004425	0.769207	0.007782	0.058747	0.003510	
0.004120	-0.004425	0.767681	0.008392	0.057832	0.003204	
0.004120	-0.003815	0.768292	0.007477	0.058442	0.003204	
0.004120	-0.005035	0.767681	0.007172	0.057832	0.003204	
0.002899	-0.004425	0.767071	0.007782	0.058137	0.003815	
0.003510	-0.005035	0.767987	0.008087	0.057221	0.005035	
0.004120	-0.005035	0.768597	0.008087	0.058137	0.003204	
0.003204	-0.005951	0.768597	0.007782	0.057221	0.003510	
0.003204	-0.005035	0.767681	0.008392	0.058442	0.003815	
0.003510	-0.005951	0.768292	0.008392	0.057832	0.004120	
0.003510	-0.004730	0.767681	0.009308	0.057832	0.003510	
0.002899	-0.005035	0.767987	0.008392	0.057221	0.003815	
0.003204	-0.005951	0.768902	0.009003	0.059052	0.003815	
0.003510	-0.004425	0.768292	0.009003	0.057832	0.003815	
0.003204	-0.005951	0.768292	0.009308	0.059052	0.004425	
0.002899	-0.004730	0.767987	0.009613	0.059663	0.003815	
0.002899	-0.005035	0.767987	0.009613	0.060578	0.003815	
0.003510	-0.004120	0.768902	0.009918	0.061189	0.004120	
0.003510	-0.005035	0.768902	0.009613	0.059968	0.003815	
0.002899	-0.003815	0.767987	0.009918	0.059968	0.004425	
0.001984	-0.003815	0.767987	0.010529	0.060883	0.003815	
0.002289	-0.005035	0.767987	0.009918	0.060578	0.003815	
0.001984	-0.005035	0.768902	0.009918	0.060883	0.003815	
0.003204	-0.005035	0.767681	0.009613	0.060883	0.003510	
0.002289	-0.004730	0.768292	0.009003	0.061189	0.004425	
0.001373	-0.004425	0.766766	0.009613	0.061799	0.004425	
0.002899	-0.004425	0.768292	0.010224	0.062409	0.003510	
0.002899	-0.005035	0.768597	0.009613	0.061799	0.003204	
0.001984	-0.005035	0.768292	0.009918	0.062104	0.003510	
0.001984	-0.005951	0.768292	0.010224	0.061189	0.003815	
0.001373	-0.004730	0.767987	0.009918	0.062104	0.003815	
0.003204	-0.004730	0.767987	0.010529	0.060578	0.003204	
0.001373	-0.004425	0.767987	0.010224	0.061189	0.003510	
0.001678	-0.004425	0.767987	0.011444	0.061189	0.003204	
0.002289	-0.003815	0.767681	0.011139	0.060578	0.003510	
0.001678	-0.003815	0.768292	0.009613	0.061189	0.003204	
0.001984	-0.003815	0.768902	0.011139	0.061189	0.003204	
0.001984	-0.003815	0.767987	0.009918	0.062104	0.003204	
0.000458	-0.003815	0.767681	0.010529	0.061189	0.003510	
0.001984	-0.004730	0.768292	0.011749	0.061189	0.003510	
0.002289	-0.004730	0.768902	0.011444	0.061799	0.003510	
0.001678	-0.003815	0.768292	0.012055	0.061189	0.003815	
0.001678	-0.003815	0.768902	0.012055	0.060273	0.003204	
0.002899	-0.005035	0.769818	0.012055	0.059968	0.003204	
0.002899	-0.003204	0.767681	0.012055	0.059663	0.003204	
0.003204	-0.004425	0.767987	0.012055	0.058747	0.002899	
0.002899	-0.005951	0.767987	0.013275	0.059052	0.003204	
0.002899	-0.004425	0.766155	0.012360	0.058442	0.003204	
0.003204	-0.004425	0.767681	0.011749	0.058442	0.004120	
0.003510	-0.003815	0.766766	0.012970	0.058442	0.003204	
0.003510	-0.005035	0.766155	0.012055	0.057221	0.003510	
0.002899	-0.003815	0.766766	0.011749	0.056916	0.003510	
0.002899	-0.003815	0.768292	0.011444	0.057221	0.001984	
0.004120	-0.004425	0.767987	0.011139	0.056611	0.002899	
0.003510	-0.004730	0.767987	0.010224	0.056306	0.002289	
0.002899	-0.003815	0.768292	0.010224	0.055695	0.002899	
0.005035	-0.005646	0.770428	0.009918	0.054780	0.002289	
0.002899	-0.004730	0.768902	0.010224	0.054475	0.002289	
0.003204	-0.005035	0.769818	0.009308	0.053559	0.002899	
0.005035	-0.005035	0.770733	0.009613	0.053559	0.003510	
0.004120	-0.005646	0.769818	0.010224	0.052949	0.003204	
0.004120	-0.005035	0.768292	0.009308	0.052644	0.003204	
0.004120	-0.004730	0.767987	0.009308	0.052033	0.003815	
0.003815	-0.005035	0.768902	0.009308	0.051118	0.003510	
0.003510	-0.004425	0.767681	0.009308	0.051118	0.003204	
0.003510	-0.005951	0.767987	0.008392	0.050813	0.004120	
0.004120	-0.006256	0.768902	0.009918	0.051728	0.004425	
0.004120	-0.006256	0.768292	0.009613	0.050813	0.003815	
0.003510	-0.005951	0.767681	0.009308	0.049897	0.003815	
0.004120	-0.004730	0.768292	0.009308	0.050507	0.004425	
0.005646	-0.005951	0.769818	0.009003	0.049897	0.004425	
0.005646	-0.005035	0.768292	0.009613	0.048981	0.004425	
0.005951	-0.006256	0.767681	0.009918	0.048066	0.003815	
0.005951	-0.005035	0.767681	0.009308	0.046235	0.003510	
0.005951	-0.004730	0.767681	0.009308	0.047761	0.003510	
0.007477	-0.005646	0.767681	0.009003	0.047456	0.003204	
0.007782	-0.005646	0.767681	0.009308	0.045624	0.003510	
0.007172	-0.004730	0.768292	0.008392	0.046235	0.003510	
0.007477	-0.005646	0.767071	0.009003	0.045624	0.003510	
0.007172	-0.005951	0.767681	0.008392	0.045624	0.003204	
0.007477	-0.005951	0.767987	0.008392	0.045014	0.003204	
0.007477	-0.005035	0.767987	0.007782	0.044404	0.002289	
0.006256	-0.005035	0.767681	0.008392	0.045930	0.003815	
0.006256	-0.005646	0.768902	0.008087	0.045624	0.002899	
0.006561	-0.005951	0.769818	0.008087	0.045624	0.002899	
0.005646	-0.005951	0.768902	0.007782	0.046235	0.003510	
0.005646	-0.006256	0.768902	0.008392	0.046845	0.002899	
0.005951	-0.005035	0.768292	0.008392	0.046540	0.003510	
0.005646	-0.004730	0.767987	0.008392	0.046845	0.003204	
0.007172	-0.005035	0.767987	0.008087	0.046235	0.003815	
0.005951	-0.005951	0.769207	0.008392	0.047456	0.003815	
0.005951	-0.005951	0.768902	0.007477	0.047456	0.003815	
0.007172	-0.005951	0.767987	0.007782	0.048676	0.004425	
0.005951	-0.006256	0.767987	0.008392	0.048371	0.003815	
0.005951	-0.006561	0.768902	0.007477	0.047761	0.005341	
0.005035	-0.005646	0.768292	0.007477	0.048981	0.003510	
0.005646	-0.006256	0.767681	0.007782	0.048676	0.003815	
0.005035	-0.006256	0.767681	0.008392	0.050202	0.004425	
0.005646	-0.006256	0.768597	0.008392	0.051118	0.003510	
0.005341	-0.005035	0.768902	0.007782	0.052033	0.004425	
0.005341	-0.006256	0.768292	0.007782	0.051728	0.003815	
0.005035	-0.005035	0.767987	0.007782	0.052644	0.004425	
0.004120	-0.005951	0.767987	0.007782	0.054170	0.003815	
0.003510	-0.005951	0.767987	0.007782	0.055695	0.004425	
0.003510	-0.005646	0.768292	0.008392	0.056306	0.005341	
0.002899	-0.005646	0.767681	0.007477	0.056611	0.004120	
0.003510	-0.006256	0.769207	0.008087	0.057221	0.005035	
0.003204	-0.006256	0.767987	0.007477	0.058747	0.004425	
0.003510	-0.005646	0.767681	0.007782	0.059052	0.005035	
0.003510	-0.005951	0.767987	0.006867	0.059968	0.003204	
0.003815	-0.006256	0.768292	0.007172	0.061189	0.003815	
0.002289	-0.005951	0.767071	0.006256	0.062409	0.003510	
0.002899	-0.006561	0.769207	0.006867	0.062104	0.002899	
0.002899	-0.005951	0.767987	0.005646	0.063325	0.002289	
0.002899	-0.006256	0.768902	0.005646	0.064851	0.003204	
0.001678	-0.005951	0.767681	0.005341	0.066377	0.002899	
0.001373	-0.006256	0.768902	0.006256	0.065156	0.003510	
0.001984	-0.006561	0.767987	0.005646	0.066377	0.003204	
0.000153	-0.006256	0.767987	0.005341	0.066987	0.003510	
0.000458	-0.007172	0.768902	0.005646	0.066987	0.003204	
0.000458	-0.007782	0.766766	0.005341	0.066987	0.003510	
0.000458	-0.006256	0.767681	0.004425	0.066987	0.003510	
0.000153	-0.006561	0.767681	0.005341	0.066987	0.003204	
0.000153	-0.006256	0.768902	0.005341	0.066987	0.002899	
0.000458	-0.006561	0.768292	0.005341	0.066072	0.003510	
0.001984	-0.007782	0.770123	0.004425	0.066072	0.002899	
0.001678	-0.006867	0.767681	0.005341	0.064851	0.003510	
0.001068	-0.007172	0.768292	0.005646	0.064546	0.003510	
0.000458	-0.006561	0.769818	0.005035	0.064240	0.003204	
0.001678	-0.007172	0.766766	0.005035	0.062409	0.003510	
0.001984	-0.007172	0.767987	0.004425	0.062409	0.003204	
0.002899	-0.007782	0.768902	0.005341	0.062104	0.003815	
0.002899	-0.008087	0.770428	0.005035	0.060883	0.003815	
0.002899	-0.007782	0.769818	0.005341	0.060578	0.003510	
0.002899	-0.006561	0.770428	0.004425	0.060578	0.003204	
0.003510	-0.007172	0.770733	0.004425	0.060273	0.003815	
0.003510	-0.007782	0.769207	0.005341	0.058747	0.005035	
0.004120	-0.006561	0.768292	0.004120	0.057832	0.003510	
0.004120	-0.007782	0.769818	0.004120	0.056916	0.003510	
0.004120	-0.008392	0.768292	0.004425	0.056611	0.003510	
0.004120	-0.008698	0.767681	0.003815	0.055695	0.003204	
0.004120	-0.008392	0.767071	0.004120	0.055695	0.003204	
0.004425	-0.008087	0.767071	0.003815	0.054475	0.003204	
0.005341	-0.009003	0.767681	0.003815	0.055695	0.003204	
0.005341	-0.008087	0.768292	0.004425	0.054475	0.003815	
0.005035	-0.008087	0.767681	0.004120	0.055695	0.003510	
0.004120	-0.007782	0.768292	0.004425	0.054170	0.003510	
0.003204	-0.006867	0.769818	0.005035	0.056001	0.003815	
0.002899	-0.005951	0.770428	0.005035	0.056611	0.004120	
0.001678	-0.006561	0.770428	0.005646	0.056611	0.004425	
0.001373	-0.006561	0.770733	0.005951	0.057832	0.005035	
0.001373	-0.006561	0.772259	0.005951	0.058747	0.005646	
0.001373	-0.005951	0.770428	0.005951	0.059052	0.005035	
0.001984	-0.005646	0.769207	0.005951	0.058137	0.005341	
0.001373	-0.005951	0.768902	0.006256	0.058442	0.005646	
0.002899	-0.006256	0.769207	0.007477	0.058137	0.005646	
0.002289	-0.006256	0.769818	0.007782	0.058442	0.005035	
0.003204	-0.005951	0.767681	0.007782	0.058137	0.005341	
0.003510	-0.005951	0.767071	0.009308	0.057832	0.004425	
0.004120	-0.005951	0.766461	0.010224	0.057221	0.005035	
0.005341	-0.005646	0.766461	0.009308	0.058442	0.004120	
0.007172	-0.004730	0.767071	0.009308	0.056916	0.003510	
0.006561	-0.004425	0.766155	0.009003	0.057221	0.004120	
0.007782	-0.005035	0.766766	0.007477	0.056611	0.002899	
0.007477	-0.005035	0.766766	0.007782	0.056001	0.003510	
0.007782	-0.005951	0.766155	0.008392	0.056001	0.003204	
0.007782	-0.005646	0.767987	0.007782	0.056001	0.002899	
0.008392	-0.006256	0.767681	0.007477	0.055695	0.003510	
0.007782	-0.005951	0.767071	0.007172	0.055695	0.003204	
0.007172	-0.005951	0.767987	0.007477	0.055695	0.004425	
0.007477	-0.006561	0.768902	0.007477	0.056001	0.003510	
0.007172	-0.005951	0.769818	0.007172	0.054170	0.003204	
0.006256	-0.005951	0.769207	0.006867	0.056001	0.003510	
0.007782	-0.007782	0.770428	0.007477	0.056306	0.003204	
0.007172	-0.006256	0.768902	0.007782	0.055695	0.003815	
0.005951	-0.005646	0.767987	0.008392	0.056001	0.003510	
0.005646	-0.005646	0.768292	0.009308	0.056001	0.004120	
0.006256	-0.007172	0.768597	0.009003	0.056306	0.003204	
0.005035	-0.005951	0.768902	0.009308	0.056306	0.003815	
0.004425	-0.005646	0.767987	0.009308	0.056611	0.003204	
0.006256	-0.005951	0.767681	0.009613	0.057221	0.004120	
0.005951	-0.005035	0.767071	0.009613	0.057221	0.003815	
0.005646	-0.005951	0.767681	0.009918	0.057832	0.003815	
0.004425	-0.005646	0.768292	0.010224	0.059052	0.003815	
0.005646	-0.005951	0.767987	0.010224	0.059052	0.003204	
0.006256	-0.005035	0.768902	0.010529	0.059052	0.003204	
0.005646	-0.005951	0.768597	0.010529	0.061189	0.003510	
0.005035	-0.004730	0.767681	0.011749	0.061189	0.003204	
0.005341	-0.005035	0.768902	0.011749	0.062409	0.003510	
0.005646	-0.005035	0.768902	0.010529	0.063020	0.003204	
0.004120	-0.005035	0.766766	0.011444	0.064851	0.002289	
0.004120	-0.004730	0.768292	0.012360	0.066072	0.002899	
0.003510	-0.005951	0.767987	0.011749	0.066072	0.001678	
0.003204	-0.005646	0.767681	0.011749	0.068513	0.001984	
0.003510	-0.005646	0.768292	0.011444	0.070649	0.002289	
0.002289	-0.005951	0.767071	0.011444	0.070649	0.001678	
0.001984	-0.005646	0.768292	0.011444	0.073091	0.001373	
0.002899	-0.005951	0.767987	0.009918	0.074006	0.001373	
0.000458	-0.005951	0.766766	0.009918	0.075532	0.000458	
0.001373	-0.007172	0.768292	0.009918	0.075532	0.001068	
0.001678	-0.006561	0.769207	0.009003	0.077058	0.001678	
0.001984	-0.008087	0.767987	0.009918	0.077974	0.001678	
0.001984	-0.006867	0.767681	0.010224	0.078584	0.002289	
0.000458	-0.005951	0.767681	0.010224	0.078889	0.002289	
0.001373	-0.006256	0.767681	0.009918	0.080110	0.002289	
0.000458	-0.005951	0.767681	0.011444	0.079499	0.003204	
0.000153	-0.007172	0.767681	0.010529	0.079499	0.003204	
-0.000153	-0.005951	0.766461	0.011749	0.078889	0.002899	
-0.000458	-0.005951	0.767681	0.011444	0.078889	0.003510	
-0.001678	-0.005035	0.767987	0.011749	0.078889	0.002899	
0.001068	-0.006256	0.769207	0.011749	0.079499	0.005035	
0.000153	-0.003815	0.769207	0.012055	0.077363	0.003510	
-0.000153	-0.003204	0.769207	0.013275	0.078889	0.005035	
0.000458	-0.003815	0.768292	0.015106	0.077363	0.005035	
0.000458	-0.003815	0.767681	0.015106	0.076753	0.005035	
0.000458	-0.002594	0.767681	0.015106	0.076753	0.005646	
0.000458	-0.002289	0.767987	0.016022	0.075227	0.005341	
0.001068	-0.001984	0.766766	0.016022	0.075532	0.005646	
0.001373	-0.002289	0.767071	0.016022	0.074922	0.005035	
0.001984	-0.002289	0.768597	0.016327	0.074311	0.005646	
0.001678	-0.002899	0.767681	0.016327	0.074617	0.005341	
0.003204	-0.002899	0.767681	0.016938	0.074311	0.005646	
0.001678	-0.002594	0.768902	0.016327	0.074922	0.005646	
0.003815	-0.002594	0.769207	0.017243	0.073396	0.005341	
0.003204	-0.002899	0.769207	0.018158	0.074311	0.003815	
0.003510	-0.002289	0.768902	0.017243	0.074311	0.004425	
0.003510	-0.002289	0.768902	0.017243	0.074311	0.003815	
0.003815	-0.001984	0.767681	0.017243	0.074311	0.005035	
0.004425	-0.002899	0.767681	0.015717	0.073091	0.004425	
0.004120	-0.002899	0.767987	0.016327	0.073396	0.003815	
0.003510	-0.002899	0.767681	0.016022	0.072786	0.003510	
0.003510	-0.003815	0.766766	0.015412	0.074006	0.002899	
0.002899	-0.002594	0.765850	0.015106	0.073396	0.003510	
0.002289	-0.002899	0.767681	0.015106	0.074311	0.003204	
0.002899	-0.003204	0.767681	0.013581	0.074617	0.003815	
0.003204	-0.003815	0.769818	0.012970	0.074617	0.003510	
0.002899	-0.004425	0.768597	0.013581	0.074311	0.003815	
0.001678	-0.004730	0.769207	0.012970	0.075227	0.003815	
0.001984	-0.003815	0.769207	0.012055	0.075532	0.005035	
0.001373	-0.004425	0.768597	0.011139	0.076143	0.003815	
0.002899	-0.004425	0.769207	0.011749	0.076448	0.003510	
0.002289	-0.005646	0.769207	0.010529	0.076143	0.003815	
0.002899	-0.005646	0.768902	0.011749	0.076448	0.005035	
0.002899	-0.005035	0.768292	0.010529	0.076753	0.003510	
0.001984	-0.005035	0.767987	0.010529	0.076143	0.004120	
0.002899	-0.005951	0.767071	0.010529	0.076143	0.005035	
0.002289	-0.005951	0.767987	0.009613	0.076143	0.004425	
0.003510	-0.005035	0.767071	0.009308	0.077058	0.004120	
0.002899	-0.005646	0.768292	0.009918	0.076448	0.003815	
0.003815	-0.005646	0.768292	0.009003	0.076143	0.005035	
0.003204	-0.007172	0.768292	0.009613	0.075532	0.004425	
0.003510	-0.005646	0.766766	0.009308	0.076448	0.003815	
0.003204	-0.006561	0.767681	0.007782	0.076143	0.004425	
0.003510	-0.006256	0.767681	0.008392	0.076448	0.003510	
0.003510	-0.006561	0.767071	0.007782	0.076448	0.003815	
0.003510	-0.006256	0.767681	0.007477	0.076448	0.004425	
0.004120	-0.005951	0.768902	0.007782	0.074922	0.003815	
0.003510	-0.005951	0.767987	0.006867	0.074922	0.003204	
0.004425	-0.006867	0.768597	0.007172	0.075532	0.003815	
0.004120	-0.005035	0.766766	0.006867	0.075532	0.003204	
0.003204	-0.005951	0.767987	0.006867	0.075532	0.003204	
0.003510	-0.006561	0.767681	0.006867	0.075227	0.003204	
0.004120	-0.006256	0.767071	0.006256	0.076448	0.003510	
0.002899	-0.007782	0.767071	0.005951	0.076448	0.003510	
0.004120	-0.006561	0.769207	0.005646	0.077058	0.003815	
0.003204	-0.007172	0.767071	0.006867	0.077363	0.003204	
0.003204	-0.006561	0.767987	0.005646	0.077058	0.003510	
0.003510	-0.006561	0.767071	0.005951	0.077058	0.002899	
0.003510	-0.007172	0.768597	0.005646	0.077058	0.003510	
0.003510	-0.007782	0.768902	0.005035	0.077974	0.002899	
0.003510	-0.006561	0.767681	0.005035	0.077058	0.002899	
0.002289	-0.007172	0.767681	0.004120	0.077974	0.003510	
0.004120	-0.007782	0.768597	0.004425	0.077058	0.003204	
0.003510	-0.007782	0.767987	0.004120	0.077974	0.001984	
0.002289	-0.006561	0.766766	0.004120	0.077363	0.003510	
0.002899	-0.007172	0.767681	0.005341	0.077363	0.002899	
0.003204	-0.008087	0.768292	0.004120	0.077363	0.002289	
0.002289	-0.006561	0.767071	0.004425	0.078584	0.003510	
0.004120	-0.007782	0.767987	0.004425	0.078889	0.003510	
0.003510	-0.008698	0.768292	0.003815	0.077974	0.003204	
0.003204	-0.007782	0.767681	0.004120	0.078584	0.003204	
0.002899	-0.007172	0.767681	0.004425	0.079194	0.003204	
0.003204	-0.006256	0.767681	0.003815	0.080110	0.002899	
0.003510	-0.006867	0.768292	0.003510	0.079499	0.003510	
0.003815	-0.008087	0.768902	0.003815	0.079194	0.003204	
0.002899	-0.007172	0.767681	0.004120	0.079194	0.003815	
0.003204	-0.007782	0.767681	0.004425	0.079499	0.003815	
0.003510	-0.007782	0.767987	0.003204	0.080110	0.003204	
0.002899	-0.006561	0.767987	0.003815	0.080415	0.003815	
0.003204	-0.007172	0.769818	0.004425	0.080110	0.003510	
0.002899	-0.007172	0.768292	0.003815	0.081331	0.003204	
0.002289	-0.006867	0.767987	0.004425	0.081331	0.002289	
0.001678	-0.007172	0.768292	0.005035	0.081025	0.003815	
0.001984	-0.007782	0.767987	0.004425	0.082246	0.003510	
0.003204	-0.006561	0.767681	0.005035	0.081025	0.003510	
0.002289	-0.006561	0.767681	0.005035	0.081025	0.003204	
0.002899	-0.006867	0.767681	0.004425	0.081331	0.003510	
0.002899	-0.007172	0.767987	0.005341	0.080720	0.003815	
0.002289	-0.006561	0.767987	0.004425	0.080720	0.003815	
0.002899	-0.006561	0.766766	0.004425	0.080415	0.003204	
0.001678	-0.006256	0.766461	0.005341	0.080110	0.003204	
0.001984	-0.006561	0.766766	0.005646	0.079194	0.003510	
0.001678	-0.006867	0.767987	0.005035	0.080110	0.004425	
0.002899	-0.006256	0.768292	0.005035	0.080720	0.003815	
0.002899	-0.007172	0.769818	0.005035	0.080110	0.004120	
0.001373	-0.005951	0.768292	0.005035	0.080415	0.003815	
0.003510	-0.007172	0.769818	0.004425	0.080110	0.003815	
0.001678	-0.006256	0.769207	0.005646	0.079194	0.003815	
0.002289	-0.006256	0.768902	0.004425	0.080110	0.003815	
0.001984	-0.005646	0.768902	0.005341	0.078889	0.003815	
0.002899	-0.005951	0.767681	0.004425	0.078584	0.003510	
0.003510	-0.005951	0.767987	0.005341	0.078584	0.003815	
0.002289	-0.005035	0.766155	0.005341	0.078584	0.003815	
0.002899	-0.006256	0.766155	0.005035	0.078584	0.004425	
0.002899	-0.005035	0.766766	0.005341	0.078889	0.003815	
0.003204	-0.005951	0.766766	0.005035	0.077974	0.003204	
0.002899	-0.005646	0.766155	0.005035	0.079194	0.003510	
0.002899	-0.005951	0.766766	0.005646	0.078279	0.003510	
0.002899	-0.006256	0.767071	0.005646	0.078584	0.003510	
0.001373	-0.005035	0.767681	0.005951	0.078279	0.003510	
0.002899	-0.005951	0.768292	0.005341	0.078584	0.005035	
0.001984	-0.005646	0.768902	0.005341	0.080110	0.005341	
0.002899	-0.005646	0.768902	0.005646	0.078889	0.004425	
0.001984	-0.006561	0.770123	0.006867	0.078584	0.005341	
0.002899	-0.005951	0.769207	0.005646	0.078584	0.005035	
0.002899	-0.004730	0.767987	0.005951	0.078584	0.003815	
0.003204	-0.005951	0.769207	0.005951	0.078889	0.003815	
0.003204	-0.004730	0.767071	0.005646	0.078584	0.005035	
0.002899	-0.005035	0.766766	0.007172	0.078584	0.004425	
0.003204	-0.003815	0.767681	0.006256	0.077974	0.003510	
0.002289	-0.005035	0.767681	0.007172	0.077974	0.005035	
0.002899	-0.005035	0.766461	0.006867	0.078889	0.003510	
0.003815	-0.005951	0.767071	0.006256	0.078584	0.003510	
0.003815	-0.005035	0.767071	0.006867	0.077974	0.003510	
0.003510	-0.004730	0.767987	0.007477	0.078889	0.003815	
0.003510	-0.005646	0.767681	0.007172	0.078889	0.003510	
0.002899	-0.003815	0.767681	0.006256	0.078889	0.003204	
0.004425	-0.005646	0.767987	0.006256	0.078584	0.003510	
0.003510	-0.004730	0.767987	0.007172	0.079194	0.003204	
0.003204	-0.005646	0.768902	0.006256	0.080110	0.003204	
0.003510	-0.004730	0.768292	0.006867	0.079499	0.003510	
0.002899	-0.005646	0.767987	0.007172	0.080110	0.002899	
0.002899	-0.005646	0.766766	0.006867	0.080720	0.003510	
0.002899	-0.005035	0.767987	0.007172	0.080110	0.003204	
0.001068	-0.005646	0.766461	0.007172	0.080110	0.003815	
0.002289	-0.003815	0.765240	0.006867	0.079499	0.003815	
0.001373	-0.004425	0.766766	0.006867	0.079499	0.003815	
0.001068	-0.005646	0.766461	0.005951	0.080415	0.003815	
0.001984	-0.005646	0.766461	0.005951	0.080720	0.004425	
0.001068	-0.005646	0.767681	0.005341	0.080720	0.003815	
0.001373	-0.004425	0.767071	0.006867	0.080110	0.003815	
0.000153	-0.004730	0.768597	0.005951	0.080110	0.005035	
0.001373	-0.005951	0.767071	0.006256	0.080415	0.003815	
0.000153	-0.004730	0.768292	0.006867	0.080110	0.004425	
0.000458	-0.005035	0.768902	0.005646	0.080720	0.005035	
0.001678	-0.005951	0.768292	0.005951	0.079499	0.004425	
0.001984	-0.005951	0.768902	0.005646	0.080110	0.004425	
0.002899	-0.006256	0.767987	0.005951	0.079194	0.003815	
0.001984	-0.005035	0.767681	0.005951	0.078889	0.004425	
0.002899	-0.005951	0.767681	0.005951	0.078584	0.003204	
0.003510	-0.005646	0.767071	0.005951	0.077974	0.003815	
0.004120	-0.006561	0.766155	0.006256	0.077363	0.003204	
0.002899	-0.005646	0.766461	0.005951	0.077058	0.003204	
0.003204	-0.005951	0.768292	0.005646	0.077974	0.003815	
0.003510	-0.006256	0.768902	0.005951	0.077058	0.003815	
0.003204	-0.006561	0.768902	0.005951	0.077363	0.003510	
0.001984	-0.005646	0.767987	0.005341	0.077058	0.003510	
0.003204	-0.005951	0.769207	0.005646	0.076753	0.003510	
0.001678	-0.006256	0.767987	0.005341	0.077058	0.002289	
0.001678	-0.006561	0.768597	0.004425	0.077363	0.002899	
0.001373	-0.006867	0.767071	0.004120	0.076448	0.003204	
0.001984	-0.006561	0.767987	0.005341	0.076753	0.002899	
0.001984	-0.005951	0.768292	0.005341	0.076143	0.003204	
0.001984	-0.005951	0.766766	0.005341	0.075532	0.002899	
0.001373	-0.006256	0.767681	0.004425	0.076143	0.002899	
0.001984	-0.006256	0.767681	0.005035	0.074922	0.002289	
0.001984	-0.006561	0.766461	0.004425	0.074311	0.003510	
0.001984	-0.006561	0.766155	0.005646	0.074006	0.003204	
0.002289	-0.005646	0.767071	0.005341	0.074311	0.003204	
0.001984	-0.005951	0.766155	0.005341	0.073396	0.003510	
0.002289	-0.006867	0.766155	0.005646	0.073091	0.003510	
0.002899	-0.005951	0.766766	0.005646	0.072480	0.003510	
0.003204	-0.005951	0.767681	0.005341	0.072786	0.003204	
0.002899	-0.005646	0.766766	0.005646	0.071870	0.003510	
0.002899	-0.006867	0.767987	0.005646	0.072480	0.004120	
0.002289	-0.006256	0.767987	0.005951	0.072175	0.003510	
0.002899	-0.006867	0.768292	0.005951	0.071870	0.002899	
0.003204	-0.006256	0.769818	0.006256	0.070954	0.003204	
0.003204	-0.006256	0.769818	0.006256	0.071260	0.003204	
0.003510	-0.005951	0.769818	0.006256	0.071870	0.003510	
0.003510	-0.005646	0.768597	0.007172	0.072175	0.003815	
0.004120	-0.005951	0.768597	0.007172	0.071260	0.002899	
0.003510	-0.005646	0.767071	0.007172	0.070344	0.003204	
0.004120	-0.006256	0.767071	0.007172	0.069429	0.003510	
0.004120	-0.006561	0.766155	0.007172	0.070039	0.003510	
